"","Season","Species","Mean","SD","SE"
"729","Summer","Tenacibaculum sp. SZ-18",0.0509683995922528,0.0882798576742547,0.0509683995922528
"730","Summer","Tepidibacter formicigenes",0,0,0
"731","Summer","Terrabacteria group bacterium ANGP1",0,0,0
"732","Summer","Terrisporobacter othiniensis",0,0,0
"733","Summer","Thermanaeromonas toyohensis",0,0,0
"734","Summer","Thermohalobacter berrensis",0,0,0
"735","Summer","Thiotrichaceae bacterium IS1",0,0,0
"736","Summer","Treponema brennaborense",0,0,0
"737","Summer","Treponema sp. CETP13",0.109071243142382,0.0381011823541121,0.0219977278885896
"738","Summer","Turicibacter sanguinis",0,0,0
"739","Summer","Tyzzerella sp. An114",0.0279642058165548,0.0484354252675861,0.0279642058165548
"740","Summer","Unclassified",62.2907318434208,1.78035156214547,1.02788645365686
"741","Summer","uncultured bacterium",0,0,0
"742","Summer","uncultured Bacteroides sp.",0.0882414812837037,0.0904943192825163,0.0522469195978927
"743","Summer","uncultured Clostridiales bacterium",0,0,0
"744","Summer","uncultured Clostridium sp.",0.0279642058165548,0.0484354252675861,0.0279642058165548
"745","Summer","uncultured delta proteobacterium",0,0,0
"746","Summer","uncultured Desulfovibrio sp.",0,0,0
"747","Summer","uncultured Lachnospira sp.",0,0,0
"748","Summer","uncultured Methylibium sp.",0,0,0
"749","Summer","uncultured Muribaculaceae bacterium",0.109071243142382,0.0381011823541121,0.0219977278885896
"750","Summer","uncultured Ruminococcus sp.",0,0,0
"751","Summer","uncultured Spirochaetes bacterium",0.0279642058165548,0.0484354252675861,0.0279642058165548
"752","Summer","Veillonellaceae bacterium",0.0509683995922528,0.0882798576742547,0.0509683995922528
"753","Summer","Vibrio cholerae",0.0301386377335744,0.0522016518254634,0.0301386377335744
"754","Summer","Viruses",0,0,0
"755","Summer","Winogradskyella sp. PC-19",0,0,0
"756","Summer","Zobellia sp. OII3",0,0,0
"757","Winter","[Bacteroides] pectinophilus",0,0,0
"758","Winter","[Clostridium] fimetarium",0,0,0
"759","Winter","[Clostridium] innocuum",0,0,0
"760","Winter","[Clostridium] polysaccharolyticum",0.0353481795687522,0.061224842968147,0.0353481795687522
"761","Winter","[Eubacterium] cellulosolvens",0.0309214594928881,0.0535575388858651,0.0309214594928881
"762","Winter","[Eubacterium] rectale",0.0618429189857761,0.10711507777173,0.0618429189857761
"763","Winter","[Eubacterium] siraeum",0,0,0
"764","Winter","[Ruminococcus] gnavus",0.109169681961683,0.0181705648307936,0.0104907804963863
"765","Winter","[Ruminococcus] torques",0,0,0
"766","Winter","Absiella sp. AM29-15",0,0,0
"767","Winter","Acetatifactor muris",0,0,0
"768","Winter","Acinetobacter bereziniae",0.0309214594928881,0.0535575388858651,0.0309214594928881
"769","Winter","Actinobacillus pleuropneumoniae",0,0,0
"770","Winter","Adlercreutzia sp. ZJ138",0,0,0
"771","Winter","Adlercreutzia sp. ZJ242",0,0,0
"772","Winter","Agathobaculum desmolans",0,0,0
"773","Winter","Aggregatibacter segnis",0,0,0
"774","Winter","Akkermansia glycaniphila",0.104742961885819,0.0950562428031918,0.0548807473705772
"775","Winter","Akkermansia muciniphila",0.939627094755106,0.0981978894430635,0.0566945779038058
"776","Winter","Alcanivorax profundi",0.0618429189857761,0.10711507777173,0.0618429189857761
"777","Winter","Alistipes communis",0,0,0
"778","Winter","Alistipes ihumii",0.073821502392931,0.0664082464582299,0.0383408189690701
"779","Winter","Alistipes megaguti",0.0662696390616403,0.0577740379403906,0.0333558563570562
"780","Winter","Alistipes provencensis",0.0353481795687522,0.061224842968147,0.0353481795687522
"781","Winter","Alistipes putredinis",0,0,0
"782","Winter","Alistipes senegalensis",0.128112558047416,0.140452893939321,0.0810905161243292
"783","Winter","Alistipes shahii",0,0,0
"784","Winter","Alistipes sp. An116",0.0782482224687951,0.0687052194461028,0.0396669769419398
"785","Winter","Alistipes sp. An31A",0,0,0
"786","Winter","Alistipes sp. An66",0.073821502392931,0.0664082464582299,0.0383408189690701
"787","Winter","Alistipes sp. CAG:268",0.144517861530435,0.0612147567816099,0.0353423563062399
"788","Winter","Alistipes sp. CHKCI003",0.206360780516212,0.0749608361417359,0.0432786589251107
"789","Winter","Alistipes sp. Marseille-P5061",0.0782482224687951,0.0687052194461028,0.0396669769419398
"790","Winter","Alistipes sp. Z76",0.213912643847502,0.0939987987594848,0.05427023176729
"791","Winter","Alistipes timonensis",0.319957182553759,0.0908605325982095,0.052458352954289
"792","Winter","Alloprevotella rava",0.073821502392931,0.0664082464582299,0.0383408189690701
"793","Winter","Alloprevotella sp.",0.0353481795687522,0.061224842968147,0.0353481795687522
"794","Winter","Alloprevotella sp. E39",0.0662696390616403,0.0577740379403906,0.0333558563570562
"795","Winter","Alloprevotella tannerae",0.073821502392931,0.0664082464582299,0.0383408189690701
"796","Winter","Alysiella crassa",0.0309214594928881,0.0535575388858651,0.0309214594928881
"797","Winter","Anaerobium acetethylicum",0.0309214594928881,0.0535575388858651,0.0309214594928881
"798","Winter","Anaerobutyricum hallii",0,0,0
"799","Winter","Anaerococcus hydrogenalis",0,0,0
"800","Winter","Anaerococcus sp. Marseille-P3915",0,0,0
"801","Winter","Anaerocolumna xylanovorans",0.073821502392931,0.0664082464582299,0.0383408189690701
"802","Winter","Anaerospora hongkongensis",0.0353481795687522,0.061224842968147,0.0353481795687522
"803","Winter","Anaerostipes caccae",0,0,0
"804","Winter","Anaerostipes hadrus",0.0662696390616403,0.0577740379403906,0.0333558563570562
"805","Winter","Anaerotignum neopropionicum",0.0353481795687522,0.061224842968147,0.0353481795687522
"806","Winter","Anaerotignum propionicum",0,0,0
"807","Winter","Anaerotruncus sp. X29",0,0,0
"808","Winter","Anditalea andensis",0.0662696390616403,0.0577740379403906,0.0333558563570562
"809","Winter","Angelakisella massiliensis",0,0,0
"810","Winter","Aquabacterium fontiphilum",0.0353481795687522,0.061224842968147,0.0353481795687522
"811","Winter","Aquabacterium sp.",0.0662696390616403,0.0577740379403906,0.0333558563570562
"812","Winter","Ardenticatena maritima",0,0,0
"813","Winter","Azospirillum sp. CAG:239",0.109169681961683,0.0181705648307936,0.0104907804963863
"814","Winter","Bacillus alkalitelluris",0.0309214594928881,0.0535575388858651,0.0309214594928881
"815","Winter","Bacillus cihuensis",0,0,0
"816","Winter","Bacillus coagulans",0,0,0
"817","Winter","Bacillus endophyticus",0.073821502392931,0.0664082464582299,0.0383408189690701
"818","Winter","Bacillus megaterium",0.109169681961683,0.0181705648307936,0.0104907804963863
"819","Winter","Bacillus okhensis",0,0,0
"820","Winter","Bacillus simplex",0,0,0
"821","Winter","Bacillus sp. 7884-1",0,0,0
"822","Winter","Bacillus sp. REN51N",0,0,0
"823","Winter","Bacillus sp. URHB0009",0,0,0
"824","Winter","Bacillus sp. X1(2014)",0,0,0
"825","Winter","Bacillus vietnamensis",0,0,0
"826","Winter","bacterium 0.1xD8-71",0.106044538706257,0.183674528904441,0.106044538706257
"827","Winter","bacterium 0.1xD8-82",0.0309214594928881,0.0535575388858651,0.0309214594928881
"828","Winter","bacterium 1XD21-13",0,0,0
"829","Winter","bacterium 1xD42-62",0.0618429189857761,0.10711507777173,0.0618429189857761
"830","Winter","bacterium 1xD42-67",0.0309214594928881,0.0535575388858651,0.0309214594928881
"831","Winter","bacterium 1XD42-8",0,0,0
"832","Winter","bacterium 1xD42-87",0.424178154825027,0.734698115617763,0.424178154825027
"833","Winter","bacterium 1XD8-76",0.0706963591375044,0.122449685936294,0.0706963591375044
"834","Winter","bacterium D16-29",0.0706963591375044,0.122449685936294,0.0706963591375044
"835","Winter","bacterium D16-50",0,0,0
"836","Winter","bacterium TMED46",0,0,0
"837","Winter","Bacteroidaceae bacterium",0.0429000429000429,0.0743050539497588,0.0429000429000429
"838","Winter","Bacteroidales bacterium",0.284609002985007,0.0308553537085608,0.0178143467695787
"839","Winter","Bacteroidales bacterium 43_8",0.0782482224687951,0.0687052194461028,0.0396669769419398
"840","Winter","Bacteroidales bacterium 45-6",0,0,0
"841","Winter","Bacteroidales bacterium 52_46",0.0353481795687522,0.061224842968147,0.0353481795687522
"842","Winter","Bacteroidales bacterium St1",0.0309214594928881,0.0535575388858651,0.0309214594928881
"843","Winter","Bacteroides acidifaciens",0.384925244794961,0.172251603165773,0.0994495094561037
"844","Winter","Bacteroides caccae",0.0429000429000429,0.0743050539497588,0.0429000429000429
"845","Winter","Bacteroides caccae CAG:21",0,0,0
"846","Winter","Bacteroides caecimuris",0,0,0
"847","Winter","Bacteroides cellulosilyticus",0.249260823416254,0.0338442330963343,0.019539977088685
"848","Winter","Bacteroides clarus",0.140091141454571,0.0409481576682628,0.0236414298525907
"849","Winter","Bacteroides congonensis",0.479578770746776,0.14442380654876,0.0833831235883168
"850","Winter","Bacteroides coprophilus",0,0,0
"851","Winter","Bacteroides dorei",0.0782482224687951,0.0687052194461028,0.0396669769419398
"852","Winter","Bacteroides eggerthii",0,0,0
"853","Winter","Bacteroides faecichinchillae",0.0858000858000858,0.148610107899518,0.0858000858000858
"854","Winter","Bacteroides faecis",0,0,0
"855","Winter","Bacteroides finegoldii",0.365982368709228,0.151419521216782,0.0874221013350736
"856","Winter","Bacteroides fluxus",0.182991184354614,0.0757097606083912,0.0437110506675368
"857","Winter","Bacteroides fragilis",1.36132853145427,0.887275751263847,0.51226889383761
"858","Winter","Bacteroides graminisolvens",0.140091141454571,0.0409481576682628,0.0236414298525907
"859","Winter","Bacteroides heparinolyticus",0.144517861530435,0.0612147567816099,0.0353423563062399
"860","Winter","Bacteroides intestinalis",0.225891227254657,0.144324863316367,0.0833259986864605
"861","Winter","Bacteroides luti",0.0353481795687522,0.061224842968147,0.0353481795687522
"862","Winter","Bacteroides massiliensis",0.0662696390616403,0.0577740379403906,0.0333558563570562
"863","Winter","Bacteroides mediterraneensis",0.0309214594928881,0.0535575388858651,0.0309214594928881
"864","Winter","Bacteroides ndongoniae",0.0353481795687522,0.061224842968147,0.0353481795687522
"865","Winter","Bacteroides nordii",0.0618429189857761,0.10711507777173,0.0618429189857761
"866","Winter","Bacteroides ovatus",0.116721545292974,0.130361737134622,0.075264384026701
"867","Winter","Bacteroides paurosaccharolyticus",0.0309214594928881,0.0535575388858651,0.0309214594928881
"868","Winter","Bacteroides plebeius",0,0,0
"869","Winter","Bacteroides reticulotermitis",0.0429000429000429,0.0743050539497588,0.0429000429000429
"870","Winter","Bacteroides rodentium",0.109169681961683,0.0181705648307936,0.0104907804963863
"871","Winter","Bacteroides salyersiae",0.0858000858000858,0.148610107899518,0.0858000858000858
"872","Winter","Bacteroides sartorii",0.263776979426123,0.253833173181252,0.146550650865453
"873","Winter","Bacteroides sp. 214",0,0,0
"874","Winter","Bacteroides sp. 51",0,0,0
"875","Winter","Bacteroides sp. 519",0,0,0
"876","Winter","Bacteroides sp. AF27-10BH",0.0429000429000429,0.0743050539497588,0.0429000429000429
"877","Winter","Bacteroides sp. AF36-11BH",0.113596402037547,0.106848191883374,0.0616888323462906
"878","Winter","Bacteroides sp. AF39-16AC",0.0429000429000429,0.0743050539497588,0.0429000429000429
"879","Winter","Bacteroides sp. AM16-15",0.0309214594928881,0.0535575388858651,0.0309214594928881
"880","Winter","Bacteroides sp. AM44-19",0,0,0
"881","Winter","Bacteroides sp. An269",0.0618429189857761,0.10711507777173,0.0618429189857761
"882","Winter","Bacteroides sp. An279",0,0,0
"883","Winter","Bacteroides sp. An322",0,0,0
"884","Winter","Bacteroides sp. AR29",0.0618429189857761,0.10711507777173,0.0618429189857761
"885","Winter","Bacteroides sp. CAG:144",0.0309214594928881,0.0535575388858651,0.0309214594928881
"886","Winter","Bacteroides sp. CAG:189",0.0353481795687522,0.061224842968147,0.0353481795687522
"887","Winter","Bacteroides sp. CAG:443",0,0,0
"888","Winter","Bacteroides sp. CAG:462",0,0,0
"889","Winter","Bacteroides sp. CAG:530",0.152069724861726,0.0914602726737439,0.0528046130483426
"890","Winter","Bacteroides sp. CAG:633",0,0,0
"891","Winter","Bacteroides sp. CAG:709",0.0429000429000429,0.0743050539497588,0.0429000429000429
"892","Winter","Bacteroides sp. CAG:754",0.57989501255673,0.234866578443882,0.135600282288221
"893","Winter","Bacteroides sp. CAG:927",0.604566185538765,0.121106965433649,0.0699211390938561
"894","Winter","Bacteroides sp. D2",0,0,0
"895","Winter","Bacteroides sp. D22",0,0,0
"896","Winter","Bacteroides sp. KCTC 15687",0.0782482224687951,0.0687052194461028,0.0396669769419398
"897","Winter","Bacteroides sp. KFT8",0.116721545292974,0.130361737134622,0.075264384026701
"898","Winter","Bacteroides sp. NM69_E16B",0.128700128700129,0.222915161849276,0.128700128700129
"899","Winter","Bacteroides sp. OM08-17BH",0,0,0
"900","Winter","Bacteroides stercoris",0.0429000429000429,0.0743050539497588,0.0429000429000429
"901","Winter","Bacteroides thetaiotaomicron",0.33506090921634,0.159139840034983,0.0918794294829915
"902","Winter","Bacteroides timonensis",0,0,0
"903","Winter","Bacteroides uniformis",0.716861010755875,0.0713989205485144,0.0412221859985335
"904","Winter","Bacteroides vulgatus",0.2372822400091,0.123127158349486,0.0710874980176292
"905","Winter","Bacteroides xylanisolvens",0.206360780516212,0.0749608361417359,0.0432786589251107
"906","Winter","Bacteroidetes bacterium",0.0662696390616403,0.0577740379403906,0.0333558563570562
"907","Winter","Bacteroidia bacterium 44-10",0,0,0
"908","Winter","Barnesiella sp. An22",0.0309214594928881,0.0535575388858651,0.0309214594928881
"909","Winter","Barnesiella sp. An55",0.0353481795687522,0.061224842968147,0.0353481795687522
"910","Winter","Barnesiella sp. WM24",0.0353481795687522,0.061224842968147,0.0353481795687522
"911","Winter","Barnesiella viscericola",0.0309214594928881,0.0535575388858651,0.0309214594928881
"912","Winter","Beduini massiliensis",0.0309214594928881,0.0535575388858651,0.0309214594928881
"913","Winter","Bifidobacterium longum",0.0309214594928881,0.0535575388858651,0.0309214594928881
"914","Winter","Bifidobacterium margollesii",0,0,0
"915","Winter","Bifidobacterium moukalabense",0,0,0
"916","Winter","Bilophila sp. 4_1_30",0.0309214594928881,0.0535575388858651,0.0309214594928881
"917","Winter","Blautia hydrogenotrophica CAG:147",0.109169681961683,0.0181705648307936,0.0104907804963863
"918","Winter","Blautia schinkii",0,0,0
"919","Winter","Blautia sp. AF25-12LB",0,0,0
"920","Winter","Blautia sp. BIOML-A1",0,0,0
"921","Winter","Blautia wexlerae",0,0,0
"922","Winter","Bradyrhizobium sp. URHA0002",0,0,0
"923","Winter","Burkholderia ubonensis",0.0353481795687522,0.061224842968147,0.0353481795687522
"924","Winter","Butyricicoccus porcorum",0,0,0
"925","Winter","Butyricimonas faecihominis",0.135664421378707,0.139277217580922,0.0804117390623276
"926","Winter","Butyricimonas synergistica",0,0,0
"927","Winter","Butyricimonas virosa",0.175439321023323,0.0426001963603335,0.0245952348361694
"928","Winter","Butyrivibrio fibrisolvens",0.0706963591375044,0.122449685936294,0.0706963591375044
"929","Winter","Butyrivibrio proteoclasticus",0,0,0
"930","Winter","Butyrivibrio sp. AD3002",0,0,0
"931","Winter","Butyrivibrio sp. AE2032",0,0,0
"932","Winter","Butyrivibrio sp. AE3006",0.0353481795687522,0.061224842968147,0.0353481795687522
"933","Winter","Butyrivibrio sp. CB08",0,0,0
"934","Winter","Butyrivibrio sp. MC2021",0,0,0
"935","Winter","Butyrivibrio sp. NC2002",0.0309214594928881,0.0535575388858651,0.0309214594928881
"936","Winter","Butyrivibrio sp. NC3005",0,0,0
"937","Winter","Butyrivibrio sp. ob235",0,0,0
"938","Winter","Butyrivibrio sp. VCB2001",0.0309214594928881,0.0535575388858651,0.0309214594928881
"939","Winter","Butyrivibrio sp. VCB2006",0,0,0
"940","Winter","Butyrivibrio sp. VCD2006",0,0,0
"941","Winter","Butyrivibrio sp. WCD2001",0.0309214594928881,0.0535575388858651,0.0309214594928881
"942","Winter","Butyrivibrio sp. XB500-5",0,0,0
"943","Winter","Butyrivibrio sp. XBB1001",0,0,0
"944","Winter","Butyrivibrio sp. XPD2006",0,0,0
"945","Winter","Butyrivibrio sp. YAB3001",0,0,0
"946","Winter","Campylobacter coli",0.0429000429000429,0.0743050539497588,0.0429000429000429
"947","Winter","Campylobacter cuniculorum",0.147643004785862,0.13281649291646,0.0766816379381401
"948","Winter","Campylobacter jejuni",0.0309214594928881,0.0535575388858651,0.0309214594928881
"949","Winter","Campylobacter sp. MIT 99-7217",0.0429000429000429,0.0743050539497588,0.0429000429000429
"950","Winter","Candidatus Amulumruptor caecigallinarius",0.0429000429000429,0.0743050539497588,0.0429000429000429
"951","Winter","Candidatus Falkowbacteria bacterium RIFCSPLOWO2_12_FULL_45_13",0.073821502392931,0.0664082464582299,0.0383408189690701
"952","Winter","Candidatus Gastranaerophilales bacterium HUM_18",0,0,0
"953","Winter","Candidatus Handelsmanbacteria bacterium RIFCSPLOWO2_12_FULL_64_10",0,0,0
"954","Winter","Candidatus Stoquefichus massiliensis",0,0,0
"955","Winter","Candidatus Stoquefichus sp. SB1",0,0,0
"956","Winter","Candidatus Symbiothrix dinenymphae",0.0429000429000429,0.0743050539497588,0.0429000429000429
"957","Winter","Candidatus Thermofonsia Clade 1 bacterium",0,0,0
"958","Winter","Candidatus Thioglobus singularis",0.0353481795687522,0.061224842968147,0.0353481795687522
"959","Winter","Candidatus Woesearchaeota archaeon CG10_big_fil_rev_8_21_14_0_10_44_13",0,0,0
"960","Winter","Capnocytophaga sp. H4358",0,0,0
"961","Winter","Caproiciproducens sp. NJN-50",0,0,0
"962","Winter","Carnobacterium alterfunditum",0.073821502392931,0.0664082464582299,0.0383408189690701
"963","Winter","Cecembia lonarensis",0.0706963591375044,0.122449685936294,0.0706963591375044
"964","Winter","Chamaesiphon minutus",0,0,0
"965","Winter","Chitinophagaceae bacterium",0.0309214594928881,0.0535575388858651,0.0309214594928881
"966","Winter","Chlamydia trachomatis",0.109169681961683,0.0181705648307936,0.0104907804963863
"967","Winter","Chryseobacterium joostei",0.0353481795687522,0.061224842968147,0.0353481795687522
"968","Winter","Clostridia bacterium",0.0927643784786642,0.160672616657595,0.0927643784786642
"969","Winter","Clostridiaceae bacterium",0.121148265368838,0.129363113161184,0.0746878282068173
"970","Winter","Clostridiaceae bacterium MS3",0,0,0
"971","Winter","Clostridiaceae bacterium TF01-6",0,0,0
"972","Winter","Clostridiales bacterium",0.400742977625268,0.261115198353529,0.150754930058912
"973","Winter","Clostridiales bacterium 36_14",0.0353481795687522,0.061224842968147,0.0353481795687522
"974","Winter","Clostridiales bacterium 41_12_two_minus",0,0,0
"975","Winter","Clostridiales bacterium 41_21_two_genomes",0,0,0
"976","Winter","Clostridiales bacterium 43-6",0,0,0
"977","Winter","Clostridiales bacterium 52_15",0,0,0
"978","Winter","Clostridiales bacterium CHKCI001",0.0309214594928881,0.0535575388858651,0.0309214594928881
"979","Winter","Clostridiales bacterium CHKCI006",0.0662696390616403,0.0577740379403906,0.0333558563570562
"980","Winter","Clostridiales bacterium GWF2_36_10",0.0309214594928881,0.0535575388858651,0.0309214594928881
"981","Winter","Clostridiales bacterium Marseille-P2846",0,0,0
"982","Winter","Clostridiales bacterium Marseille-P5551",0,0,0
"983","Winter","Clostridiales bacterium NK3B98",0,0,0
"984","Winter","Clostridiales bacterium VE202-01",0,0,0
"985","Winter","Clostridiales bacterium VE202-07",0,0,0
"986","Winter","Clostridium botulinum",0,0,0
"987","Winter","Clostridium butyricum",0,0,0
"988","Winter","Clostridium hathewayi CAG:224",0,0,0
"989","Winter","Clostridium indicum",0,0,0
"990","Winter","Clostridium magnum",0.0429000429000429,0.0743050539497588,0.0429000429000429
"991","Winter","Clostridium oryzae",0,0,0
"992","Winter","Clostridium paraputrificum",0,0,0
"993","Winter","Clostridium perfringens",0.135664421378707,0.139277217580922,0.0804117390623276
"994","Winter","Clostridium puniceum",0,0,0
"995","Winter","Clostridium saccharobutylicum",0,0,0
"996","Winter","Clostridium saccharoperbutylacetonicum",0,0,0
"997","Winter","Clostridium sp.",0.0309214594928881,0.0535575388858651,0.0309214594928881
"998","Winter","Clostridium sp. 1001175st1 A10",0,0,0
"999","Winter","Clostridium sp. 27_14",0,0,0
"1000","Winter","Clostridium sp. 3-3",0,0,0
"1001","Winter","Clostridium sp. 7_3_54FAA",0,0,0
"1002","Winter","Clostridium sp. Ade.TY",0,0,0
"1003","Winter","Clostridium sp. AF21-20LB",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1004","Winter","Clostridium sp. AM30-24",0,0,0
"1005","Winter","Clostridium sp. AM33-3",0,0,0
"1006","Winter","Clostridium sp. AM48-13",0,0,0
"1007","Winter","Clostridium sp. AM58-1XD",0,0,0
"1008","Winter","Clostridium sp. ASF356",0,0,0
"1009","Winter","Clostridium sp. BL-8",0,0,0
"1010","Winter","Clostridium sp. BSD2780061688st1 E8",0,0,0
"1011","Winter","Clostridium sp. C105KSO13",0,0,0
"1012","Winter","Clostridium sp. C105KSO15",0,0,0
"1013","Winter","Clostridium sp. CAG:1013",0,0,0
"1014","Winter","Clostridium sp. CAG:12237_41",0,0,0
"1015","Winter","Clostridium sp. CAG:269",0,0,0
"1016","Winter","Clostridium sp. CAG:288",0.0858000858000858,0.148610107899518,0.0858000858000858
"1017","Winter","Clostridium sp. CAG:343",0,0,0
"1018","Winter","Clostridium sp. CAG:354_28_25",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1019","Winter","Clostridium sp. CAG:413",0,0,0
"1020","Winter","Clostridium sp. CAG:440",0,0,0
"1021","Winter","Clostridium sp. CAG:452",0,0,0
"1022","Winter","Clostridium sp. CAG:510",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1023","Winter","Clostridium sp. CAG:575",0,0,0
"1024","Winter","Clostridium sp. CAG:594",0,0,0
"1025","Winter","Clostridium sp. CAG:632",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1026","Winter","Clostridium sp. CAG:7",0,0,0
"1027","Winter","Clostridium sp. CAG:762",0,0,0
"1028","Winter","Clostridium sp. CAG:793",0,0,0
"1029","Winter","Clostridium sp. CAG:798",0,0,0
"1030","Winter","Clostridium sp. CAG:964",0,0,0
"1031","Winter","Clostridium sp. CT4",0,0,0
"1032","Winter","Clostridium sp. HBUAS56010",0,0,0
"1033","Winter","Clostridium sp. Marseille-P3244",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1034","Winter","Clostridium sp. Marseille-P7770",0,0,0
"1035","Winter","Clostridium sp. SN20",0.0353481795687522,0.061224842968147,0.0353481795687522
"1036","Winter","Clostridium sporogenes",0,0,0
"1037","Winter","Clostridium transplantifaecale",0,0,0
"1038","Winter","Cohnella sp. K2E09-144",0,0,0
"1039","Winter","Colidextribacter sp. OB.20",0,0,0
"1040","Winter","Collinsella sp. AF31-11",0,0,0
"1041","Winter","Collinsella sp. BA40",0,0,0
"1042","Winter","Collinsella tanakaei",0,0,0
"1043","Winter","Comamonas sp. CAH-2",0,0,0
"1044","Winter","Coprobacillus cateniformis",0.0353481795687522,0.061224842968147,0.0353481795687522
"1045","Winter","Coprobacter secundus",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1046","Winter","Coprococcus catus",0,0,0
"1047","Winter","Coprococcus comes",0,0,0
"1048","Winter","Coprococcus eutactus",0,0,0
"1049","Winter","Coprococcus sp. AF27-8",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1050","Winter","Coriobacteriaceae bacterium",0.0353481795687522,0.061224842968147,0.0353481795687522
"1051","Winter","Coriobacteriaceae bacterium CHKCI002",0,0,0
"1052","Winter","Cuneatibacter caecimuris",0,0,0
"1053","Winter","Cyclobacteriaceae bacterium CUG 91308",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1054","Winter","Dehalobacterium formicoaceticum",0,0,0
"1055","Winter","Deltaproteobacteria bacterium HGW-Deltaproteobacteria-13",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1056","Winter","Dermatophilus congolensis",0,0,0
"1057","Winter","Desulfallas arcticus",0,0,0
"1058","Winter","Desulfobacter postgatei",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1059","Winter","Desulfopila sp. IMCC35005",0,0,0
"1060","Winter","Desulfosporosinus sp. BG",0.0353481795687522,0.061224842968147,0.0353481795687522
"1061","Winter","Desulfosporosinus sp. Sb-LF",0,0,0
"1062","Winter","Desulfotomaculum ferrireducens",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1063","Winter","Desulfotomaculum sp. OF05-3",0,0,0
"1064","Winter","Desulfovibrio desulfuricans",0.395080261767127,0.302850902042259,0.174851049818419
"1065","Winter","Desulfovibrio piger",0.109169681961683,0.0181705648307936,0.0104907804963863
"1066","Winter","Desulfovibrio sp. MES5",0.109169681961683,0.0181705648307936,0.0104907804963863
"1067","Winter","Desulfovibrio sp. ZJ200",0.641089506412942,0.643514194817728,0.371533093605361
"1068","Winter","Desulfovibrio sp. ZJ369",0.31299288987518,0.274820877784411,0.158667907767759
"1069","Winter","Desulfovibrio termitidis",0.0353481795687522,0.061224842968147,0.0353481795687522
"1070","Winter","Desulfovibrionaceae bacterium",0.292160866316297,0.0878306288127494,0.050709037188135
"1071","Winter","Desulfuromonas sp.",0,0,0
"1072","Winter","Dorea formicigenerans",0,0,0
"1073","Winter","Dorea longicatena",0.0782482224687951,0.0687052194461028,0.0396669769419398
"1074","Winter","Dorea sp. 5-2",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1075","Winter","Dorea sp. AGR2135",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1076","Winter","Dorea sp. CAG:317",0,0,0
"1077","Winter","Drancourtella sp. An12",0,0,0
"1078","Winter","Drancourtella sp. An210",0,0,0
"1079","Winter","Drancourtella sp. An57",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1080","Winter","Duganella sp. FT50W",0,0,0
"1081","Winter","Duncaniella sp. TLL-A3",0.0706963591375044,0.122449685936294,0.0706963591375044
"1082","Winter","Dyadobacter luticola",0,0,0
"1083","Winter","Dyadobacter sp. 50-39",0,0,0
"1084","Winter","Dysgonomonas macrotermitis",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1085","Winter","Dysgonomonas mossii",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1086","Winter","Dysgonomonas sp. 216",0,0,0
"1087","Winter","Dysgonomonas sp. 25",0,0,0
"1088","Winter","Dysgonomonas sp. 511",0,0,0
"1089","Winter","Dysgonomonas sp. 520",0,0,0
"1090","Winter","Echinicola strongylocentroti",0,0,0
"1091","Winter","Eggerthellales bacterium",0,0,0
"1092","Winter","Eisenbergiella massiliensis",0.104742961885819,0.0950562428031918,0.0548807473705772
"1093","Winter","Eisenbergiella sp. OF01-20",0,0,0
"1094","Winter","Eisenbergiella tayi",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1095","Winter","Elizabethkingia ursingii",0,0,0
"1096","Winter","Elusimicrobium sp. An273",0.073821502392931,0.0664082464582299,0.0383408189690701
"1097","Winter","Enterocloster aldensis",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1098","Winter","Enterocloster citroniae",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1099","Winter","Enterococcus casseliflavus",0,0,0
"1100","Winter","Enterococcus faecium",0,0,0
"1101","Winter","Enterococcus termitis",0,0,0
"1102","Winter","Epulopiscium sp. AS2M-Bin002",0,0,0
"1103","Winter","Erysipelotrichaceae bacterium",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1104","Winter","Eubacterium coprostanoligenes",0,0,0
"1105","Winter","Eubacterium plexicaudatum",0,0,0
"1106","Winter","Eubacterium sp. 41_20",0.0353481795687522,0.061224842968147,0.0353481795687522
"1107","Winter","Eubacterium sp. AB3007",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1108","Winter","Eubacterium sp. CAG:115",0,0,0
