name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Desulfovibrio vulgaris RCH1	573059	leaf	3734357	26	1	0.0
Clostridium cellulovorans 743B	573061	leaf	5262222	49	34	0.0
Thermoanaerobacter sp. X513	573062	species	2456520	30	7	0.0
Methanocaldococcus infernus ME	573063	leaf	1328194	8	5	0.0
Methanocaldococcus fervens AG86	573064	leaf	1507251	11	7	0.0
Asticcacaulis excentricus CB 48	573065	leaf	4308776	9	6	0.0
Escherichia coli O26:H11 str. 11368	573235	leaf	5855531	4	0	0.0
Desulfovibrio magneticus RS-1	573370	leaf	5315620	25	14	0.0
Sediminispirochaeta smaragdinae DSM 11293	573413	leaf	4653970	8	5	0.0
Francisella sp. TX077308	573569	species	2035931	14	5	0.0
Francisella sp. TX077310	573570	species	2237379	18	10	0.0
Thermothelomyces thermophila ATCC 42464	573729	leaf	38744216	958	670	0.0
Pandoraea oxalativorans	573737	species	6500731	8	5	0.0
Leptospira interrogans serovar Lai str. IPAV	573825	leaf	4708530	15	0	0.0
Candida dubliniensis CD36	573826	leaf	14618422	1049	600	0.0
Acetohalobium arabaticum DSM 5501	574087	leaf	2469596	15	9	0.0
Streptococcus pneumoniae AP200	574093	leaf	2130580	1	0	0.0
Escherichia coli O127:H6 str. E2348/69	574521	leaf	5069678	1	1	0.0
Anaplasma centrale str. Israel	574556	leaf	1206806	2	1	0.0
Isosphaera pallida ATCC 43644	575540	leaf	5529304	2	2	0.0
Prevotella sp. oral taxon 299 str. F0039	575614	leaf	2480269	56	43	0.0
Vibrio tasmaniensis LGP32	575788	leaf	4974818	7	5	0.0
Polynucleobacter asymbioticus	576611	species	2159490	17	0	0.0
Desulfobulbus propionicus DSM 2032	577650	leaf	3851869	19	16	0.0
Thielavia terrestris NRRL 8126	578455	leaf	36912256	597	331	0.0
Methanocaldococcus vulcanius M7	579137	leaf	1761737	17	12	0.0
Zymomonas mobilis subsp. pomaceae ATCC 29192	579138	leaf	2061413	5	4	0.0
Dickeya paradisiaca Ech703	579405	leaf	4679450	7	3	0.0
Campylobacter volucris LMG 24379	580033	leaf	1517949	10	6	0.0
Thermoanaerobacterium thermosaccharolyticum DSM 571	580327	leaf	2785752	20	5	0.0
Thermoanaerobacter italicus Ab9	580331	leaf	2451061	11	2	0.0
Sideroxydans lithotrophicus ES-1	580332	leaf	3003656	10	8	0.0
Thermovirga lienii DSM 17291	580340	leaf	1999646	3	3	0.0
Geobacillus sp. Y4.1MC1	581103	species	3911947	30	1	0.0
Hirschia baltica ATCC 49814	582402	leaf	3540114	6	6	0.0
Thermococcus paralvinellae	582419	species	1957742	3	2	0.0
Methylovorus glucosetrophus SIP3-4	582744	leaf	3082007	4	2	0.0
Hyphomicrobium denitrificans ATCC 51888	582899	leaf	3638969	1	1	0.0
Methylotenera mobilis JLW8	583345	leaf	2547570	5	3	0.0
Clostridium kluyveri NBRC 12016	583346	leaf	3955303	83	1	0.0
Coraliomargarita akajimensis DSM 45221	583355	leaf	3750771	8	7	0.0
Ignisphaera aggregans DSM 17230	583356	leaf	1875953	4	2	0.0
Thermoanaerobacter mathranii subsp. mathranii str. A3	583358	leaf	2306092	8	3	0.0
Pasteurella multocida subsp. multocida str. 3480	584721	leaf	2378127	3	0	0.0
Escherichia fergusonii ATCC 35469	585054	leaf	4643861	9	4	0.0
Escherichia coli IAI39	585057	leaf	5132068	1	0	0.0
Roseburia hominis A2-183	585394	leaf	3592125	187	156	0.0
Escherichia coli O111:H- str. 11128	585396	leaf	5766081	1	0	0.0
Synechococcus sp. KORDI-49	585423	species	2585813	2	2	0.0
Synechococcus sp. KORDI-52	585425	species	2572069	2	0	0.0
Gardnerella vaginalis ATCC 14018 = JCM 11026	585528	leaf	1667406	5	0	0.0
Helicobacter pylori 35A	585535	leaf	1566655	6	1	0.0
Helicobacter pylori 83	585538	leaf	1617426	1	1	0.0
Terribacillus aidingensis	586416	species	3577082	13	6	0.0
Pseudomonas chlororaphis	587753	species	6702062	23	12	0.0
Solirubrobacterales	588673	order	6359369	1	0	0.0
Haloterrigena daqingensis	588898	species	3835796	53	33	0.0
Brevundimonas naejangsanensis	588932	species	2971535	5	3	0.0
Desulfurivibrio alkaliphilus AHT 2	589865	leaf	3097763	20	17	0.0
Alteromonas australica	589873	species	8766305	10	0	0.0
Ferroglobus placidus DSM 10642	589924	leaf	2196266	6	6	0.0
Thermotoga naphthophila RKU-10	590168	leaf	1809823	8	3	0.0
Dickeya zeae Ech586	590409	leaf	4818394	11	5	0.0
Cellulomonas fimi ATCC 484	590998	leaf	4266344	10	5	0.0
Acidaminococcus fermentans DSM 20731	591001	leaf	2329769	20	15	0.0
Staphylothermus hellenicus DSM 12710	591019	leaf	1580347	5	2	0.0
Streptomyces pratensis ATCC 33331	591167	leaf	7656104	9	4	0.0
Streptococcus intermedius JTH08	591365	leaf	1933610	4	0	0.0
Bacillus megaterium DSM 319	592022	leaf	5097447	18	5	0.0
Nonlabens dokdonensis DSW-6	592029	leaf	3914632	26	17	0.0
Helicobacter pylori B38	592205	leaf	1576758	1	1	0.0
Pantoea sp. At-9b	592316	species	6312783	9	6	0.0
Thermococcus gammatolerans EJ3	593117	leaf	2045438	4	3	0.0
Methanoregula formicica SMSP	593750	leaf	2820858	2	2	0.0
Cellulomonas gilvus ATCC 13127	593907	leaf	3526441	7	6	0.0
Allofrancisella guangzhouensis	594679	species	1661527	11	7	0.0
Tolumonas auensis DSM 9187	595494	leaf	3471292	5	5	0.0
Candidatus Sulcia muelleri SMDSEM	595499	leaf	276984	11	4	0.0
Burkholderia glumae PG1	595500	leaf	7896538	10	0	0.0
Variovorax paradoxus EPS	595537	leaf	6550056	157	94	0.0
Arthrobacter sp. A3	595593	species	4458287	7	5	0.0
Alicycliphilus denitrificans BC	596153	leaf	4835713	9	4	0.0
Alicycliphilus denitrificans K601	596154	leaf	5070751	8	3	0.0
Nautilia profundicola AmH	598659	leaf	1676444	109	78	0.0
Blattabacterium sp. (Periplaneta americana) str. BPLAN	600809	leaf	640442	7	5	0.0
Neisseria meningitidis 8013	604162	leaf	2277550	2	0	0.0
Thermococcus sibiricus MM 739	604354	leaf	1845800	2	1	0.0
Caldicellulosiruptor obsidiansis OB47	608506	leaf	2532343	17	4	0.0
Hydrogenobacter thermophilus TK-6	608538	leaf	3486067	4	0	0.0
[Clostridium] saccharolyticum WM1	610130	leaf	4662871	219	177	0.0
Streptococcus dysgalactiae subsp. equisimilis RE378	617121	leaf	2151145	5	0	0.0
Sphingomonas melonis TY	621456	leaf	4196755	6	2	0.0
Zymomonas mobilis subsp. mobilis NCIMB 11163	622759	leaf	2223520	4	1	0.0
Burkholderia glumae BGR1	626418	leaf	7284636	11	6	0.0
Sphingobium sp. SYK-6	627192	species	4348133	11	9	0.0
Zymomonas mobilis subsp. mobilis str. CP4 = NRRL B-14023	627343	leaf	4310417	12	1	0.0
Zymomonas mobilis subsp. mobilis ATCC 29191	627344	leaf	2008345	2	2	0.0
Neisseria meningitidis alpha710	630588	leaf	2242947	1	0	0.0
Shimwellia blattae DSM 4481 = NBRC 105725	630626	leaf	4158725	7	3	0.0
Caldicellulosiruptor hydrothermalis 108	632292	leaf	2770676	10	2	0.0
Caldicellulosiruptor kristjanssonii I77R1B	632335	leaf	2802443	21	7	0.0
Caldicellulosiruptor kronotskyensis 2002	632348	leaf	2843785	19	7	0.0
Caldicellulosiruptor lactoaceticus 6A	632516	leaf	2674809	21	7	0.0
Caldicellulosiruptor owensensis OL	632518	leaf	2428903	10	0	0.0
Rhodococcus opacus B4	632772	leaf	8834939	6	3	0.0
Bacillus beveridgei	632773	species	3582268	16	11	0.0
Olsenella uli DSM 7084	633147	leaf	2051896	17	16	0.0
Brevundimonas subvibrioides ATCC 15264	633149	leaf	3445263	3	3	0.0
Lactobacillus johnsonii FI9785	633699	leaf	1785116	5	3	0.0
Vagococcus penaei	633807	species	2365304	13	8	0.0
Arsenophonus symbiont of Lipoptena fortisetosa	634113	species	836724	8	7	0.0
Aggregatibacter aphrophilus NJ8700	634176	leaf	4626291	8	0	0.0
Komagataeibacter medellinensis NBRC 3288	634177	leaf	3513191	5	3	0.0
Haloarcula hispanica ATCC 33960	634497	leaf	3890005	3	0	0.0
Methanobrevibacter ruminantium M1	634498	leaf	2937203	24	16	0.0
Erwinia pyrifoliae Ep1/96	634499	leaf	4072846	7	5	0.0
Erwinia billingiae Eb661	634500	leaf	5372268	7	4	0.0
Edwardsiella ictaluri 93-146	634503	leaf	3812301	9	4	0.0
Bartonella grahamii as4aup	634504	leaf	2369520	8	4	0.0
Parageobacillus thermoglucosidasius C56-YS93	634956	leaf	3993793	26	0	0.0
Mycoplasma hyorhinis DBS 1050	634997	leaf	837447	18	0	0.0
Thermincola potens JR	635013	leaf	3157416	11	7	0.0
Bacillus cereus biovar anthracis str. CI	637380	leaf	5486649	7	2	0.0
Mycoplasma fermentans JER	637387	leaf	977524	14	2	0.0
Acidithiobacillus caldus ATCC 51756	637389	leaf	2987045	6	0	0.0
Ruminiclostridium thermocellum DSM 1313	637887	leaf	3561619	29	0	0.0
Shewanella violacea DSS12	637905	leaf	4962103	11	6	0.0
Streptococcus gallolyticus UCN34	637909	leaf	2350911	3	0	0.0
Citrobacter rodentium ICC168	637910	leaf	5444283	6	4	0.0
Helicobacter pylori v225d	637913	leaf	1595604	3	1	0.0
Lactobacillus koreensis	637971	species	3006812	7	4	0.0
Thermocrinis albus DSM 14484	638303	leaf	1500577	3	3	0.0
Deferribacter desulfuricans SSM1	639282	leaf	2542933	37	18	0.0
Starkeya novella DSM 506	639283	leaf	4765023	6	5	0.0
Dechlorosoma suillum PS	640081	leaf	3806980	12	8	0.0
Klebsiella variicola At-22	640131	leaf	5458505	5	0	0.0
Segniliparus rotundus DSM 44985	640132	leaf	3157527	1	1	0.0
Burkholderia sp. CCGE1001	640510	species	7253494	12	2	0.0
Burkholderia sp. CCGE1002	640511	species	7884858	9	3	0.0
Burkholderia sp. CCGE1003	640512	species	7043595	6	4	0.0
Enterobacter asburiae LF7a	640513	leaf	5012132	3	1	0.0
Desulfovibrio desulfuricans ND132	641491	leaf	3858580	24	19	0.0
Candidatus Sulcia muelleri DMIN	641892	leaf	243933	1	0	0.0
Clostridium lentocellum DSM 5427	642492	leaf	4714237	36	24	0.0
Acidovorax avenae subsp. avenae ATCC 19860	643561	leaf	5482170	11	4	0.0
Desulfovibrio aespoeensis Aspo-2	643562	leaf	3629109	29	23	0.0
Syntrophothermus lipocalidus DSM 12680	643648	leaf	2405559	6	5	0.0
Paenalcaligenes hominis	643674	species	2688496	4	4	0.0
Marivirga tractuosa DSM 4126	643867	leaf	4516490	18	13	0.0
Lactobacillus plantarum JDM1	644042	leaf	3197759	1	0	0.0
Methanocaldococcus sp. FS406-22	644281	species	1773136	17	11	0.0
Desulfarculus baarsii DSM 2075	644282	leaf	3655731	20	14	0.0
Micromonospora aurantiaca ATCC 27029	644283	leaf	7025559	10	2	0.0
Arcanobacterium haemolyticum DSM 20595	644284	leaf	1986154	2	2	0.0
Methanohalobium evestigatum Z-7303	644295	leaf	2406232	11	9	0.0
Pseudomonas stutzeri RCH2	644801	leaf	4600489	7	2	0.0
Thermaerobacter marianensis DSM 12885	644966	leaf	2844696	10	8	0.0
Corynebacterium kroppenstedtii DSM 44385	645127	leaf	2446804	2	2	0.0
Clostridioides difficile CD196	645462	leaf	4110554	6	0	0.0
Campylobacter jejuni subsp. jejuni M1	645464	leaf	1616648	2	1	0.0
Altererythrobacter namhicola	645517	species	2591679	5	1	0.0
Bacillus subtilis subsp. natto BEST195	645657	leaf	4111218	1	0	0.0
Syntrophobotulus glycolicus DSM 8271	645991	leaf	3406739	6	5	0.0
Desulfosporosinus acidiphilus SJ4	646529	leaf	4991181	19	14	0.0
Methanothermococcus okinawensis IH1	647113	leaf	1677455	13	9	0.0
Rhodomicrobium vannielii ATCC 17100	648757	leaf	4014469	7	4	0.0
Thermovibrio ammonificans HB-1	648996	leaf	1759526	6	4	0.0
Micromonospora sp. L5	648999	species	6962533	6	3	0.0
Leadbetterella byssophila DSM 17132	649349	leaf	4059653	17	12	0.0
Truepera radiovictrix DSM 17093	649638	leaf	3260398	6	4	0.0
Bacillus cellulosilyticus DSM 2522	649639	leaf	4681672	38	26	0.0
Corynebacterium ammoniagenes DSM 20306	649754	leaf	2790185	6	0	0.0
Anaerostipes hadrus	649756	species	3172613	137	114	0.0
Actinoplanes sp. N902-109	649831	species	9228054	14	8	0.0
Erysipelothrix rhusiopathiae str. Fujisawa	650150	leaf	1787941	11	2	0.0
Desulfobacula toluolica Tol2	651182	leaf	5197905	36	24	0.0
Rhodopseudomonas palustris DX-1	652103	leaf	5404117	9	6	0.0
Rickettsia japonica YH	652620	leaf	1283087	4	2	0.0
Prevotella sp. oral taxon 299	652716	species	2480269	2	0	0.0
Streptomyces violaceusniger Tu 4113	653045	leaf	11138313	9	1	0.0
Desulfurispirillum indicum S5	653733	leaf	2928377	6	4	0.0
Listeria monocytogenes 08-5578	653938	leaf	3109678	1	0	0.0
Buchnera aphidicola (Cinara pseudotaxifoliae)	655384	leaf	455403	5	4	0.0
Zunongwangia profunda SM-A87	655815	leaf	5128187	36	29	0.0
Bacillus subtilis subsp. spizizenii str. W23	655816	leaf	4027676	6	0	0.0
Frankia symbiont of Datisca glomerata	656024	species	5340989	4	2	0.0
Pandoraea vervacti	656178	species	5736282	14	7	0.0
Pandoraea faecigallinarum	656179	species	5732664	12	6	0.0
Arthrobacter alpinus	656366	species	8380101	11	7	0.0
Halanaerobium hydrogeniformans	656519	species	2613117	34	22	0.0
Francisella noatunensis	657445	species	2600397	11	3	0.0
Candidatus Liberibacter solanacearum CLso-ZC1	658172	leaf	1258278	5	4	0.0
Photobacterium gaetbulicola Gung47	658445	leaf	5909413	5	3	0.0
Mesotoga prima MesG1.Ag.4.2	660470	leaf	2975953	22	18	0.0
Legionella longbeachae NSW150	661367	leaf	4149158	12	9	0.0
Methylobacterium extorquens DM4	661410	leaf	6123851	5	2	0.0
Fimbriimonas ginsengisoli Gsoil 348	661478	leaf	5231762	7	4	0.0
Neisseria meningitidis alpha14	662598	leaf	2145295	2	1	0.0
Corynebacterium resistens DSM 45100	662755	leaf	2601311	4	2	0.0
Mycoplasma genitalium M6320	662945	leaf	579796	5	0	0.0
Mycoplasma genitalium M6282	662946	leaf	579504	5	0	0.0
Mycoplasma genitalium M2288	662947	leaf	579558	5	0	0.0
Ethanoligenens harbinense YUAN-3	663278	leaf	3008576	33	26	0.0
Geobacter sulfurreducens KN400	663917	leaf	3714272	13	1	0.0
Mycoplasma genitalium M2321	663918	leaf	579977	5	0	0.0
Streptococcus dysgalactiae subsp. equisimilis ATCC 12394	663954	leaf	2159491	6	0	0.0
Erwinia amylovora CFBP1430	665029	leaf	3833832	4	1	0.0
Spirochaeta thermophila DSM 6192	665571	leaf	2472645	24	7	0.0
Planktomarina temperata RCA23	666509	leaf	3288122	6	6	0.0
Acidilobus saccharovorans 345-15	666510	leaf	1496453	1	0	0.0
Methylotenera versatilis 301	666681	leaf	3059871	41	8	0.0
Rhodanobacter denitrificans	666685	species	4225490	11	2	0.0
Bacillus sp. 1NLA3E	666686	species	4815602	24	21	0.0
Candidatus Carsonella ruddii DC	667013	leaf	174014	6	0	0.0
Thermodesulfatator indicus DSM 15286	667014	leaf	2322224	6	4	0.0
Bacteroides salanitronis DSM 18170	667015	leaf	4308663	506	364	0.0
Edwardsiella anguillarum ET080813	667120	leaf	4329652	11	1	0.0
Aggregatibacter actinomycetemcomitans D11S-1	668336	leaf	2204692	4	0	0.0
Tenacibaculum dicentrarchi	669041	species	2918253	27	17	0.0
Candidatus Profftella armatura	669502	species	927880	17	0	0.0
Cryobacterium arcticum	670052	species	4351229	8	4	0.0
Oceanithermus profundus DSM 14977	670487	leaf	2439291	9	8	0.0
Candidatus Methylomirabilis oxyfera	671143	species	2752854	6	2	0.0
Propionibacterium sp. oral taxon 193	671223	species	2649207	3	2	0.0
Streptococcus suis 05HAS68	672190	leaf	2176073	2	1	0.0
Candidatus Babela massiliensis	673862	species	1118422	19	14	0.0
Rhodoplanes sp. Z2-YC6860	674703	species	8193889	6	3	0.0
Pseudonocardia dioxanivorans CB1190	675635	leaf	7303989	7	5	0.0
Francisella cf. tularensis subsp. novicida 3523	676032	leaf	1945310	11	6	0.0
Rhodococcus sp. WMMA185	679318	species	4444448	2	2	0.0
Helicobacter mustelae 12198	679897	leaf	1578097	4	3	0.0
Methanosalsum zhilinae DSM 4017	679901	leaf	2138444	18	8	0.0
Methanolacinia petrolearia DSM 11571	679926	leaf	2843290	5	4	0.0
Alistipes finegoldii DSM 17242	679935	leaf	3734239	1419	1309	0.0
Sulfobacillus acidophilus DSM 10332	679936	leaf	3557831	7	2	0.0
Streptomyces scabiei 87.22	680198	leaf	10148695	24	13	0.0
Agarivorans gilvus	680279	species	4416600	6	6	0.0
Rothia mucilaginosa DY-18	680646	leaf	2264603	4	2	0.0
Staphylococcus aureus subsp. aureus ED98	681288	leaf	2847542	1	0	0.0
Serratia plymuthica 4Rx13	682634	leaf	5403731	4	2	0.0
Granulicella mallensis MP5ACTX8	682795	leaf	6237577	12	9	0.0
Listeria seeligeri serovar 1/2b str. SLCC3954	683837	leaf	2797636	7	1	0.0
Lactococcus lactis subsp. lactis KF147	684738	leaf	2635654	5	1	0.0
Helicobacter pylori 52	684950	leaf	1568826	1	1	0.0
Staphylococcus aureus subsp. aureus ED133	685039	leaf	2832478	2	1	0.0
Rhodococcus equi 103S	685727	leaf	5043170	3	2	0.0
Martelella sp. AD-3	686597	species	5036008	7	6	0.0
Comamonas testosteroni CNB-2	688245	leaf	5373644	8	0	0.0
Pseudothermotoga thermarum DSM 5069	688269	leaf	2039943	5	4	0.0
Cellulophaga algicola DSM 14237	688270	leaf	4888353	23	18	0.0
Campylobacter fetus subsp. venerealis str. 84-112	688354	leaf	1988028	7	2	0.0
Sphingobium chlorophenolicum L-1	690566	leaf	4573221	8	5	0.0
Desulfovibrio africanus str. Walvis Bay	690850	leaf	4200534	20	13	0.0
Geobacillus sp. C56-T3	691437	species	3650813	8	2	0.0
Altererythrobacter dongtanensis	692370	species	3009495	10	4	0.0
Bacillus amyloliquefaciens DSM 7	692420	leaf	3980199	4	0	0.0
Cronobacter turicensis z3032	693216	leaf	4599092	6	2	0.0
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	3	3	0.0
Archaeoglobus veneficus SNP6	693661	leaf	1901943	23	16	0.0
Oscillibacter valericigenes Sjm18-20	693746	leaf	4470622	77	65	0.0
Shewanella baltica OS117	693970	leaf	5526018	4	0	0.0
Shewanella baltica OS678	693973	leaf	5368767	1	0	0.0
Shewanella baltica BA175	693974	leaf	5199401	7	2	0.0
Deinococcus proteolyticus MRP	693977	leaf	2886836	5	2	0.0
Riemerella anatipestifer ATCC 11845 = DSM 15868	693978	leaf	4319208	12	0	0.0
Bacteroides helcogenes P 36-108	693979	leaf	3998906	893	821	0.0
Methylobacterium oryzae CBMB20	693986	leaf	6286629	5	1	0.0
Paludibacter propionicigenes WB4	694427	leaf	3685504	45	34	0.0
Pyrolobus fumarii 1A	694429	leaf	1843267	1	1	0.0
Natronococcus occultus SP4	694430	leaf	4314118	6	4	0.0
Desulfurella acetivorans A63	694431	leaf	1819992	14	9	0.0
Aggregatibacter actinomycetemcomitans D7S-1	694569	leaf	2308962	5	0	0.0
Lactobacillus amylovorus GRL1118	695562	leaf	1977087	9	4	0.0
Bartonella clarridgeiae 73	696125	leaf	1522743	7	3	0.0
Candidatus Midichloria mitochondrii IricVA	696127	leaf	1183732	8	7	0.0
Streptococcus constellatus subsp. pharyngis C232	696216	leaf	1935414	16	0	0.0
Desulfotomaculum ruminis DSM 2154	696281	leaf	3969014	18	9	0.0
Escherichia coli UMNK88	696406	leaf	5666764	4	4	0.0
Vibrio owensii	696485	species	5890205	9	6	0.0
Mahella australiensis 50-1 BON	697281	leaf	3135972	13	7	0.0
Paenibacillus larvae subsp. larvae DSM 25430	697284	leaf	4056006	8	2	0.0
Thermoanaerobacter wiegelii Rt8.B1	697303	leaf	2785056	34	19	0.0
Ruminococcus albus 7 = DSM 20455	697329	leaf	4482087	39	30	0.0
Thermofilum carboxyditrophus 1505	697581	leaf	1754190	2	1	0.0
Staphylococcus lugdunensis HKU09-01	698737	leaf	2658366	15	1	0.0
Oleispira antarctica RB-8	698738	leaf	4406383	7	7	0.0
Pyrobaculum oguniense TE7	698757	leaf	2452920	2	1	0.0
Amphibacillus xylanus NBRC 15112	698758	leaf	2569486	13	9	0.0
Rhizobium tropici CIAT 899	698761	leaf	6686334	11	9	0.0
Sinorhizobium meliloti BL225C	698936	leaf	6978785	2	2	0.0
Thermoanaerobacterium thermosaccharolyticum M0795	698948	leaf	2894276	24	6	0.0
Corynebacterium diphtheriae CDCE 8392	698965	leaf	2433326	1	0	0.0
Corynebacterium diphtheriae INCA 402	698972	leaf	2449071	1	0	0.0
Clostridioides difficile 2007855	699033	leaf	4179867	7	0	0.0
Clostridioides difficile BI1	699034	leaf	4464700	8	2	0.0
Clostridioides difficile M120	699035	leaf	4047729	30	15	0.0
Clostridioides difficile CF5	699036	leaf	4159517	13	0	0.0
Mageeibacillus indolicus UPII9-5	699246	leaf	1809746	17	11	0.0
Coriobacterium glomerans PW2	700015	leaf	2115681	8	6	0.0
Mycobacterium neoaurum VKM Ac-1815D	700508	leaf	5421267	9	0	0.0
Niastella koreensis GR20-10	700598	leaf	9033684	27	24	0.0
Enterobacter lignolyticus SCF1	701347	leaf	4814049	6	4	0.0
Pediococcus claussenii ATCC BAA-344	701521	leaf	1978793	9	0	0.0
Novosphingobium sp. PP1Y	702113	species	5313905	9	4	0.0
Bifidobacterium bifidum PRL2010	702459	leaf	2214656	6	2	0.0
Corynebacterium sp. NML98-0116	702967	species	2365449	3	3	0.0
Salmonella enterica subsp. enterica serovar Saintpaul str. SARA26	702982	leaf	4686793	1	1	0.0
Bifidobacterium animalis subsp. animalis ATCC 25527	703613	leaf	1932693	4	1	0.0
Pantoea ananatis LMG 20103	706191	leaf	4703373	11	0	0.0
Candidatus Sulcia muelleri CARI	706194	leaf	276511	4	0	0.0
Desulfomonile tiedjei DSM 6799	706587	leaf	6527027	20	15	0.0
Sinorhizobium meliloti SM11	707241	leaf	7173736	3	2	0.0
Jeotgalibaca dankookensis	708126	species	2116498	7	4	0.0
Mycoplasma suis KI3806	708248	leaf	709270	12	5	0.0
Mycoplasma gallisepticum str. F	708616	leaf	977612	6	3	0.0
Sulfuricurvum kujiense DSM 16994	709032	leaf	2819357	5	4	0.0
Deinococcus maricopensis DSM 21211	709986	leaf	3498530	12	8	0.0
Odoribacter splanchnicus DSM 20712	709991	leaf	4392288	394	367	0.0
Mycoplasma gallisepticum str. R(high)	710128	leaf	1012027	1	0	0.0
Mycobacterium chubuense NBB4	710421	leaf	6342624	6	2	0.0
Mycobacterium rhodesiae NBB3	710685	leaf	6415739	10	8	0.0
Intrasporangium calvum DSM 43043	710696	leaf	4024382	4	2	0.0
Actinomyces sp. oral taxon 414	712122	species	3836419	5	3	0.0
Leptotrichia sp. oral taxon 212	712357	species	2444904	25	22	0.0
Olsenella sp. oral taxon 807	712411	species	3213585	14	11	0.0
Selenomonas sp. oral taxon 478	712538	species	2284135	17	13	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	6	4	0.0
Tannerella sp. oral taxon HOT-286	712710	species	2973531	141	114	0.0
Pantoea vagans C9-1	712898	leaf	4888338	8	2	0.0
Lactobacillus fermentum CECT 5716	712938	leaf	2100449	3	0	0.0
Lactobacillus salivarius CECT 5713	712961	leaf	2136138	22	0	0.0
Selenomonas sp. oral taxon 136	713030	species	2458072	24	18	0.0
Thioalkalivibrio paradoxus ARh 1	713585	leaf	3756729	7	5	0.0
Amycolatopsis mediterranei S699	713604	leaf	20483699	26	0	0.0
Lactobacillus sanfranciscensis TMW 1.1304	714313	leaf	1375770	11	8	0.0
Bacillus thuringiensis BMB171	714359	leaf	5643051	8	2	0.0
Alteromonas naphthalenivorans	715451	species	4972148	8	5	0.0
Erwinia amylovora ATCC 49946	716540	leaf	3905604	4	1	0.0
Enterobacter cloacae subsp. cloacae ATCC 13047	716541	leaf	5598796	5	2	0.0
Waddlia chondrophila WSU 86-1044	716544	leaf	2131905	9	6	0.0
Flexistipes sinusarabici DSM 4947	717231	leaf	2526590	14	11	0.0
Thermobacillus composti KWC4	717605	leaf	4355525	20	12	0.0
Thioalkalimicrobium aerophilum AL3	717772	leaf	2158359	1	1	0.0
Thioalkalimicrobium cyclicum ALM1	717773	leaf	1932455	1	1	0.0
Marinomonas mediterranea MMB-1	717774	leaf	4684316	7	7	0.0
Hyphomicrobium sp. MC1	717785	species	4757528	6	5	0.0
cyanobacterium endosymbiont of Epithemia turgida	718217	species	2794318	1	0	0.0
Edwardsiella tarda FL6-60	718251	leaf	3728801	17	0	0.0
[Clostridium] clariflavum DSM 19732	720554	leaf	4897678	30	26	0.0
Bacillus atrophaeus 1942	720555	leaf	4168266	13	0	0.0
Rahnella sp. Y9602	741091	species	5614252	9	0	0.0
Escherichia coli Xuzhou21	741093	leaf	5516736	1	0	0.0
Pseudomonas alcaliphila JAB1	741155	leaf	5340293	4	3	0.0
Delftia sp. Cs1-4	742013	species	6685842	19	9	0.0
Acidithiobacillus ferrivorans SS3	743299	leaf	3207552	4	3	0.0
Thermus scotoductus SA-01	743525	leaf	2355186	4	0	0.0
Spiroplasma eriocheiris CCTCC M 207170	743698	leaf	1364757	13	0	0.0
Isoptericola variabilis 225	743718	leaf	3307740	6	3	0.0
Pseudomonas fulva 12-X	743720	leaf	4920769	9	5	0.0
Pseudoxanthomonas suwonensis 11-1	743721	leaf	3419049	4	1	0.0
Sphingobacterium sp. 21	743722	species	6226409	26	19	0.0
Mycoplasma putrefaciens KS1	743965	leaf	832603	15	10	0.0
Mycoplasma bovoculi M165/69	743966	leaf	760240	16	11	0.0
Mycoplasma yeatsii GM274B	743967	leaf	895051	12	7	0.0
Mycoplasma flocculare ATCC 27399	743971	leaf	778866	5	4	0.0
Actinobacillus suis ATCC 33415	743972	leaf	2501598	9	3	0.0
Taylorella equigenitalis ATCC 35865	743973	leaf	1732123	7	0	0.0
Treponema caldarium DSM 7334	744872	leaf	3239340	10	9	0.0
alpha proteobacterium HIMB59	744985	species	1410127	16	8	0.0
Escherichia coli 1303	745156	leaf	5156928	2	1	0.0
Sphingomonas sp. MM-1	745310	species	4633613	9	5	0.0
Deinococcus gobiensis I-0	745776	leaf	4406036	12	7	0.0
Lactococcus lactis subsp. cremoris NZ9000	746361	leaf	2530294	15	0	0.0
Aequorivita sublithincola DSM 14238	746697	leaf	3520671	22	17	0.0
Thermodesulfobium narugense DSM 14796	747365	leaf	1898865	12	9	0.0
Azoarcus sp. KH32C	748247	species	5818755	7	6	0.0
Pseudogulbenkiania sp. NH8B	748280	species	4332995	10	8	0.0
Halobacteroides halobius DSM 5150	748449	leaf	2649255	26	15	0.0
Yersinia pseudotuberculosis str. PA3606	748672	leaf	4830299	3	0	0.0
Yersinia pestis str. Pestoides B	748678	leaf	4794427	1	1	0.0
Clostridium ljungdahlii DSM 13528	748727	leaf	4630065	45	8	0.0
Nitratifractor salsuginis DSM 16511	749222	leaf	2101285	7	5	0.0
Streptomyces bingchenggensis BCW-1	749414	leaf	11936683	20	13	0.0
Amycolatopsis mediterranei U32	749927	leaf	10236715	13	0	0.0
Halobacterium sp. DL1	751944	species	3162560	7	3	0.0
Thermus oshimai JL-2	751945	leaf	2401329	11	4	0.0
Mesorhizobium australicum WSM2073	754035	leaf	6200534	10	8	0.0
Shigella dysenteriae 1617	754093	leaf	4480198	1	0	0.0
